species,matric_pot,hyphal_rate,type
a.gal6.n,-0.61,0.351671804,smoothed
a.gal6.n,-0.62,0.351950381,smoothed
a.gal6.n,-0.63,0.352172619,smoothed
a.gal6.n,-0.64,0.352344621,smoothed
a.gal6.n,-0.65,0.352471954,smoothed
a.gal6.n,-0.66,0.352559672,smoothed
a.gal6.n,-0.67,0.352612339,smoothed
a.gal6.n,-0.68,0.352634059,smoothed
a.gal6.n,-0.69,0.352628504,smoothed
a.gal6.n,-0.7,0.352598946,smoothed
a.gal6.n,-0.71,0.352548289,smoothed
a.gal6.n,-0.72,0.352479094,smoothed
a.gal6.n,-0.73,0.352393616,smoothed
a.gal6.n,-0.74,0.352293829,smoothed
a.gal6.n,-0.75,0.352181452,smoothed
a.gal6.n,-0.76,0.352057981,smoothed
a.gal6.n,-0.77,0.351924706,smoothed
a.gal6.n,-0.78,0.351782742,smoothed
a.gal6.n,-0.79,0.351633042,smoothed
a.gal6.n,-0.8,0.351476423,smoothed
a.gal6.n,-0.81,0.351313579,smoothed
a.gal6.n,-0.82,0.351145099,smoothed
a.gal6.n,-0.83,0.350971482,smoothed
a.gal6.n,-0.84,0.350793145,smoothed
a.gal6.n,-0.85,0.350610442,smoothed
a.gal6.n,-0.86,0.350423666,smoothed
a.gal6.n,-0.87,0.350233061,smoothed
a.gal6.n,-0.88,0.350038833,smoothed
a.gal6.n,-0.89,0.349841149,smoothed
a.gal6.n,-0.9,0.349640149,smoothed
a.gal6.n,-0.91,0.349435949,smoothed
a.gal6.n,-0.92,0.349228642,smoothed
a.gal6.n,-0.93,0.349018308,smoothed
a.gal6.n,-0.94,0.34880501,smoothed
a.gal6.n,-0.95,0.3485888,smoothed
a.gal6.n,-0.96,0.348369724,smoothed
a.gal6.n,-0.97,0.348147815,smoothed
a.gal6.n,-0.98,0.347923104,smoothed
a.gal6.n,-0.99,0.347695616,smoothed
a.gal6.n,-1,0.347465372,smoothed
a.gal6.n,-1.01,0.347232388,smoothed
a.gal6.n,-1.02,0.346996681,smoothed
a.gal6.n,-1.03,0.346758264,smoothed
a.gal6.n,-1.04,0.346517147,smoothed
a.gal6.n,-1.05,0.346273341,smoothed
a.gal6.n,-1.06,0.346026857,smoothed
a.gal6.n,-1.07,0.345777701,smoothed
a.gal6.n,-1.08,0.345525882,smoothed
a.gal6.n,-1.09,0.345271409,smoothed
a.gal6.n,-1.1,0.345014288,smoothed
a.gal6.n,-1.11,0.344754526,smoothed
a.gal6.n,-1.12,0.34449213,smoothed
a.gal6.n,-1.13,0.344227108,smoothed
a.gal6.n,-1.14,0.343959465,smoothed
a.gal6.n,-1.15,0.343689209,smoothed
a.gal6.n,-1.16,0.343416346,smoothed
a.gal6.n,-1.17,0.343140884,smoothed
a.gal6.n,-1.18,0.342862828,smoothed
a.gal6.n,-1.19,0.342582186,smoothed
a.gal6.n,-1.2,0.342298964,smoothed
a.gal6.n,-1.21,0.342013169,smoothed
a.gal6.n,-1.22,0.341724808,smoothed
a.gal6.n,-1.23,0.341433888,smoothed
a.gal6.n,-1.24,0.341140416,smoothed
a.gal6.n,-1.25,0.340844399,smoothed
a.gal6.n,-1.26,0.340545844,smoothed
a.gal6.n,-1.27,0.340244758,smoothed
a.gal6.n,-1.28,0.339941148,smoothed
a.gal6.n,-1.29,0.339635022,smoothed
a.gal6.n,-1.3,0.339326387,smoothed
a.gal6.n,-1.31,0.33901525,smoothed
a.gal6.n,-1.32,0.338701618,smoothed
a.gal6.n,-1.33,0.3383855,smoothed
a.gal6.n,-1.34,0.338066902,smoothed
a.gal6.n,-1.35,0.337745832,smoothed
a.gal6.n,-1.36,0.337422298,smoothed
a.gal6.n,-1.37,0.337096307,smoothed
a.gal6.n,-1.38,0.336767868,smoothed
a.gal6.n,-1.39,0.336436987,smoothed
a.gal6.n,-1.4,0.336103673,smoothed
a.gal6.n,-1.41,0.335767933,smoothed
a.gal6.n,-1.42,0.335429776,smoothed
a.gal6.n,-1.43,0.33508921,smoothed
a.gal6.n,-1.44,0.334746242,smoothed
a.gal6.n,-1.45,0.334400881,smoothed
a.gal6.n,-1.46,0.334053134,smoothed
a.gal6.n,-1.47,0.333703011,smoothed
a.gal6.n,-1.48,0.333350519,smoothed
a.gal6.n,-1.49,0.332995666,smoothed
a.gal6.n,-1.5,0.332638461,smoothed
a.gal6.n,-1.51,0.332278912,smoothed
a.gal6.n,-1.52,0.331917027,smoothed
a.gal6.n,-1.53,0.331552816,smoothed
a.gal6.n,-1.54,0.331186286,smoothed
a.gal6.n,-1.55,0.330817447,smoothed
a.gal6.n,-1.56,0.330446306,smoothed
a.gal6.n,-1.57,0.330072873,smoothed
a.gal6.n,-1.58,0.329697156,smoothed
a.gal6.n,-1.59,0.329319165,smoothed
a.gal6.n,-1.6,0.328938906,smoothed
a.gal6.n,-1.61,0.328556391,smoothed
a.gal6.n,-1.62,0.328171627,smoothed
a.gal6.n,-1.63,0.327784623,smoothed
a.gal6.n,-1.64,0.327395389,smoothed
a.gal6.n,-1.65,0.327003934,smoothed
a.gal6.n,-1.66,0.326610266,smoothed
a.gal6.n,-1.67,0.326214395,smoothed
a.gal6.n,-1.68,0.325816329,smoothed
a.gal6.n,-1.69,0.325416079,smoothed
a.gal6.n,-1.7,0.325013653,smoothed
a.gal6.n,-1.71,0.32460906,smoothed
a.gal6.n,-1.72,0.324202311,smoothed
a.gal6.n,-1.73,0.323793414,smoothed
a.gal6.n,-1.74,0.323382378,smoothed
a.gal6.n,-1.75,0.322969214,smoothed
a.gal6.n,-1.76,0.322553931,smoothed
a.gal6.n,-1.77,0.322136537,smoothed
a.gal6.n,-1.78,0.321717044,smoothed
a.gal6.n,-1.79,0.32129546,smoothed
a.gal6.n,-1.8,0.320871795,smoothed
a.gal6.n,-1.81,0.320446059,smoothed
a.gal6.n,-1.82,0.320018261,smoothed
a.gal6.n,-1.83,0.319588412,smoothed
a.gal6.n,-1.84,0.31915652,smoothed
a.gal6.n,-1.85,0.318722597,smoothed
a.gal6.n,-1.86,0.318286651,smoothed
a.gal6.n,-1.87,0.317848693,smoothed
a.gal6.n,-1.88,0.317408733,smoothed
a.gal6.n,-1.89,0.31696678,smoothed
a.gal6.n,-1.9,0.316522845,smoothed
a.gal6.n,-1.91,0.316076938,smoothed
a.gal6.n,-1.92,0.315629069,smoothed
a.gal6.n,-1.93,0.315179247,smoothed
a.gal6.n,-1.94,0.314727484,smoothed
a.gal6.n,-1.95,0.314273789,smoothed
a.gal6.n,-1.96,0.313818173,smoothed
a.gal6.n,-1.97,0.313360645,smoothed
a.gal6.n,-1.98,0.312901216,smoothed
a.gal6.n,-1.99,0.312439897,smoothed
a.gal6.n,-2,0.311976698,smoothed
a.gal6.n,-2.01,0.311511628,smoothed
a.gal6.n,-2.02,0.3110447,smoothed
a.gal6.n,-2.03,0.310575922,smoothed
a.gal6.n,-2.04,0.310105306,smoothed
a.gal6.n,-2.05,0.309632862,smoothed
a.gal6.n,-2.06,0.3091586,smoothed
a.gal6.n,-2.07,0.308682531,smoothed
a.gal6.n,-2.08,0.308204666,smoothed
a.gal6.n,-2.09,0.307725016,smoothed
a.gal6.n,-2.1,0.30724359,smoothed
a.gal6.n,-2.11,0.3067604,smoothed
a.gal6.n,-2.12,0.306275456,smoothed
a.gal6.n,-2.13,0.305788769,smoothed
a.gal6.n,-2.14,0.30530035,smoothed
a.gal6.n,-2.15,0.30481021,smoothed
a.gal6.n,-2.16,0.304318359,smoothed
a.gal6.n,-2.17,0.303824808,smoothed
a.gal6.n,-2.18,0.303329568,smoothed
a.gal6.n,-2.19,0.30283265,smoothed
a.gal6.n,-2.2,0.302334065,smoothed
a.gal6.n,-2.21,0.301833824,smoothed
a.gal6.n,-2.22,0.301331937,smoothed
a.gal6.n,-2.23,0.300828416,smoothed
a.gal6.n,-2.24,0.300323272,smoothed
a.gal6.n,-2.25,0.299816515,smoothed
a.gal6.n,-2.26,0.299308157,smoothed
a.gal6.n,-2.27,0.298798208,smoothed
a.gal6.n,-2.28,0.298286681,smoothed
a.gal6.n,-2.29,0.297773585,smoothed
a.gal6.n,-2.3,0.297258933,smoothed
a.gal6.n,-2.31,0.296742734,smoothed
a.gal6.n,-2.32,0.296225001,smoothed
a.gal6.n,-2.33,0.295705744,smoothed
a.gal6.n,-2.34,0.295184975,smoothed
a.gal6.n,-2.35,0.294662705,smoothed
a.gal6.n,-2.36,0.294138945,smoothed
a.gal6.n,-2.37,0.293613706,smoothed
a.gal6.n,-2.38,0.293087,smoothed
a.gal6.n,-2.39,0.292558837,smoothed
a.gal6.n,-2.4,0.29202923,smoothed
a.gal6.n,-2.41,0.291498189,smoothed
a.gal6.n,-2.42,0.290965726,smoothed
a.gal6.n,-2.43,0.290431852,smoothed
a.gal6.n,-2.44,0.289896578,smoothed
a.gal6.n,-2.45,0.289359916,smoothed
a.gal6.n,-2.46,0.288821877,smoothed
a.gal6.n,-2.47,0.288282473,smoothed
a.gal6.n,-2.48,0.287741715,smoothed
a.gal6.n,-2.49,0.287199614,smoothed
a.gal6.n,-2.5,0.286656181,smoothed
a.gal6.n,-2.51,0.286111429,smoothed
a.gal6.n,-2.52,0.285565368,smoothed
a.gal6.n,-2.53,0.285018011,smoothed
a.gal6.n,-2.54,0.284469368,smoothed
a.gal6.n,-2.55,0.283919451,smoothed
a.gal6.n,-2.56,0.283368272,smoothed
a.gal6.n,-2.57,0.282815841,smoothed
a.gal6.n,-2.58,0.282262171,smoothed
a.gal6.n,-2.59,0.281707273,smoothed
a.gal6.n,-2.6,0.281151158,smoothed
a.gal6.n,-2.61,0.280593839,smoothed
a.gal6.n,-2.62,0.280035325,smoothed
a.gal6.n,-2.63,0.27947563,smoothed
a.gal6.n,-2.64,0.278914765,smoothed
a.gal6.n,-2.65,0.278352741,smoothed
a.gal6.n,-2.66,0.277789569,smoothed
a.gal6.n,-2.67,0.277225262,smoothed
a.gal6.n,-2.68,0.27665983,smoothed
a.gal6.n,-2.69,0.276093286,smoothed
a.gal6.n,-2.7,0.275525641,smoothed
a.gal6.n,-2.71,0.274956906,smoothed
a.gal6.n,-2.72,0.274387094,smoothed
a.gal6.n,-2.73,0.273816215,smoothed
a.gal6.n,-2.74,0.273244281,smoothed
a.gal6.n,-2.75,0.272671304,smoothed
a.gal6.n,-2.76,0.272097296,smoothed
a.gal6.n,-2.77,0.271522267,smoothed
a.gal6.n,-2.78,0.27094623,smoothed
a.gal6.n,-2.79,0.270369197,smoothed
a.gal6.n,-2.8,0.269791178,smoothed
a.gal6.n,-2.81,0.269212185,smoothed
a.gal6.n,-2.82,0.26863223,smoothed
a.gal6.n,-2.83,0.268051325,smoothed
a.gal6.n,-2.84,0.267469481,smoothed
a.gal6.n,-2.85,0.26688671,smoothed
a.gal6.n,-2.86,0.266303022,smoothed
a.gal6.n,-2.87,0.265718431,smoothed
a.gal6.n,-2.88,0.265132947,smoothed
a.gal6.n,-2.89,0.264546582,smoothed
a.gal6.n,-2.9,0.263959347,smoothed
a.gal6.n,-2.91,0.263371254,smoothed
a.gal6.n,-2.92,0.262782315,smoothed
a.gal6.n,-2.93,0.262192541,smoothed
a.gal6.n,-2.94,0.261601944,smoothed
a.gal6.n,-2.95,0.261010535,smoothed
a.gal6.n,-2.96,0.260418326,smoothed
a.gal6.n,-2.97,0.259825328,smoothed
a.gal6.n,-2.98,0.259231553,smoothed
a.gal6.n,-2.99,0.258637013,smoothed
a.gal6.n,-3,0.258041718,smoothed
a.gal6.n,-3.01,0.25744568,smoothed
a.gal6.n,-3.02,0.256848912,smoothed
a.gal6.n,-3.03,0.256251423,smoothed
a.gal6.n,-3.04,0.255653227,smoothed
a.gal6.n,-3.05,0.255054333,smoothed
a.gal6.n,-3.06,0.254454754,smoothed
a.gal6.n,-3.07,0.253854502,smoothed
a.gal6.n,-3.08,0.253253587,smoothed
a.gal6.n,-3.09,0.25265202,smoothed
a.gal6.n,-3.1,0.252049815,smoothed
a.gal6.n,-3.11,0.251446981,smoothed
a.gal6.n,-3.12,0.25084353,smoothed
a.gal6.n,-3.13,0.250239474,smoothed
a.gal6.n,-3.14,0.249634823,smoothed
a.gal6.n,-3.15,0.24902959,smoothed
a.gal6.n,-3.16,0.248423785,smoothed
a.gal6.n,-3.17,0.24781742,smoothed
a.gal6.n,-3.18,0.247210507,smoothed
a.gal6.n,-3.19,0.246603056,smoothed
a.gal6.n,-3.2,0.245995079,smoothed
a.gal6.n,-3.21,0.245386586,smoothed
a.gal6.n,-3.22,0.24477759,smoothed
a.gal6.n,-3.23,0.244168102,smoothed
a.gal6.n,-3.24,0.243558132,smoothed
a.gal6.n,-3.25,0.242947693,smoothed
a.gal6.n,-3.26,0.242336794,smoothed
a.gal6.n,-3.27,0.241725448,smoothed
a.gal6.n,-3.28,0.241113665,smoothed
a.gal6.n,-3.29,0.240501457,smoothed
a.gal6.n,-3.3,0.239888834,smoothed
a.gal6.n,-3.31,0.239275808,smoothed
a.gal6.n,-3.32,0.23866239,smoothed
a.gal6.n,-3.33,0.238048591,smoothed
a.gal6.n,-3.34,0.237434422,smoothed
a.gal6.n,-3.35,0.236819894,smoothed
a.gal6.n,-3.36,0.236205018,smoothed
a.gal6.n,-3.37,0.235589805,smoothed
a.gal6.n,-3.38,0.234974266,smoothed
a.gal6.n,-3.39,0.234358412,smoothed
a.gal6.n,-3.4,0.233742253,smoothed
a.gal6.n,-3.41,0.233125802,smoothed
a.gal6.n,-3.42,0.232509068,smoothed
a.gal6.n,-3.43,0.231892062,smoothed
a.gal6.n,-3.44,0.231274795,smoothed
a.gal6.n,-3.45,0.230657279,smoothed
a.gal6.n,-3.46,0.230039524,smoothed
a.gal6.n,-3.47,0.22942154,smoothed
a.gal6.n,-3.48,0.228803339,smoothed
a.gal6.n,-3.49,0.22818493,smoothed
a.gal6.n,-3.5,0.227566326,smoothed
a.gal6.n,-3.51,0.226947536,smoothed
a.gal6.n,-3.52,0.226328571,smoothed
a.gal6.n,-3.53,0.225709442,smoothed
a.gal6.n,-3.54,0.225090159,smoothed
a.gal6.n,-3.55,0.224470733,smoothed
a.gal6.n,-3.56,0.223851175,smoothed
a.gal6.n,-3.57,0.223231495,smoothed
a.gal6.n,-3.58,0.222611703,smoothed
a.gal6.n,-3.59,0.22199181,smoothed
a.gal6.n,-3.6,0.221371826,smoothed
a.gal6.n,-3.61,0.220751762,smoothed
a.gal6.n,-3.62,0.220131629,smoothed
a.gal6.n,-3.63,0.219511436,smoothed
a.gal6.n,-3.64,0.218891194,smoothed
a.gal6.n,-3.65,0.218270913,smoothed
a.gal6.n,-3.66,0.217650603,smoothed
a.gal6.n,-3.67,0.217030275,smoothed
a.gal6.n,-3.68,0.21640994,smoothed
a.gal6.n,-3.69,0.215789606,smoothed
a.gal6.n,-3.7,0.215169284,smoothed
a.gal6.n,-3.71,0.214548986,smoothed
a.gal6.n,-3.72,0.213928719,smoothed
a.gal6.n,-3.73,0.213308495,smoothed
a.gal6.n,-3.74,0.212688324,smoothed
a.gal6.n,-3.75,0.212068215,smoothed
a.gal6.n,-3.76,0.211448179,smoothed
a.gal6.n,-3.77,0.210828226,smoothed
a.gal6.n,-3.78,0.210208365,smoothed
a.gal6.n,-3.79,0.209588607,smoothed
a.gal6.n,-3.8,0.20896896,smoothed
a.gal6.n,-3.81,0.208349436,smoothed
a.gal6.n,-3.82,0.207730044,smoothed
a.gal6.n,-3.83,0.207110793,smoothed
a.gal6.n,-3.84,0.206491694,smoothed
a.gal6.n,-3.85,0.205872755,smoothed
a.gal6.n,-3.86,0.205253988,smoothed
a.gal6.n,-3.87,0.204635401,smoothed
a.gal6.n,-3.88,0.204017003,smoothed
a.gal6.n,-3.89,0.203398805,smoothed
a.gal6.n,-3.9,0.202780816,smoothed
a.gal6.n,-3.91,0.202163046,smoothed
a.gal6.n,-3.92,0.201545504,smoothed
a.gal6.n,-3.93,0.200928198,smoothed
a.gal6.n,-3.94,0.20031114,smoothed
a.gal6.n,-3.95,0.199694338,smoothed
a.gal6.n,-3.96,0.199077801,smoothed
a.gal6.n,-3.97,0.198461539,smoothed
a.gal6.n,-3.98,0.197845561,smoothed
a.gal6.n,-3.99,0.197229877,smoothed
a.gal6.n,-4,0.196614494,smoothed
a.gal6.n,-4.01,0.195999423,smoothed
a.gal6.n,-4.02,0.195384673,smoothed
a.gal6.n,-4.03,0.194770252,smoothed
a.gal6.n,-4.04,0.194156171,smoothed
a.gal6.n,-4.05,0.193542436,smoothed
a.gal6.n,-4.06,0.192929059,smoothed
a.gal6.n,-4.07,0.192316047,smoothed
a.gal6.n,-4.08,0.19170341,smoothed
a.gal6.n,-4.09,0.191091156,smoothed
a.gal6.n,-4.1,0.190479294,smoothed
a.gal6.n,-4.11,0.189867833,smoothed
a.gal6.n,-4.12,0.189256781,smoothed
a.gal6.n,-4.13,0.188646148,smoothed
a.gal6.n,-4.14,0.188035942,smoothed
a.gal6.n,-4.15,0.187426172,smoothed
a.gal6.n,-4.16,0.186816846,smoothed
a.gal6.n,-4.17,0.186207972,smoothed
a.gal6.n,-4.18,0.18559956,smoothed
a.gal6.n,-4.19,0.184991617,smoothed
a.gal6.n,-4.2,0.184384153,smoothed
a.gal6.n,-4.21,0.183777175,smoothed
a.gal6.n,-4.22,0.183170692,smoothed
a.gal6.n,-4.23,0.182564712,smoothed
a.gal6.n,-4.24,0.181959243,smoothed
a.gal6.n,-4.25,0.181354294,smoothed
a.gal6.n,-4.26,0.180749873,smoothed
a.gal6.n,-4.27,0.180145988,smoothed
a.gal6.n,-4.28,0.179542647,smoothed
a.gal6.n,-4.29,0.178939859,smoothed
a.gal6.n,-4.3,0.17833763,smoothed
a.gal6.n,-4.31,0.177735969,smoothed
a.gal6.n,-4.32,0.177134885,smoothed
a.gal6.n,-4.33,0.176534385,smoothed
a.gal6.n,-4.34,0.175934476,smoothed
a.gal6.n,-4.35,0.175335167,smoothed
a.gal6.n,-4.36,0.174736466,smoothed
a.gal6.n,-4.37,0.174138379,smoothed
a.gal6.n,-4.38,0.173540916,smoothed
a.gal6.n,-4.39,0.172944083,smoothed
a.gal6.n,-4.4,0.172347889,smoothed
a.gal6.n,-4.41,0.17175234,smoothed
a.gal6.n,-4.42,0.171157444,smoothed
a.gal6.n,-4.43,0.170563209,smoothed
a.gal6.n,-4.44,0.169969642,smoothed
a.gal6.n,-4.45,0.169376751,smoothed
a.gal6.n,-4.46,0.168784543,smoothed
a.gal6.n,-4.47,0.168193024,smoothed
a.gal6.n,-4.48,0.167602204,smoothed
a.gal6.n,-4.49,0.167012088,smoothed
a.gal6.n,-4.5,0.166422684,smoothed
a.gal6.n,-4.51,0.165833999,smoothed
a.gal6.n,-4.52,0.165246041,smoothed
a.gal6.n,-4.53,0.164658815,smoothed
a.gal6.n,-4.54,0.16407233,smoothed
a.gal6.n,-4.55,0.163486592,smoothed
a.gal6.n,-4.56,0.162901609,smoothed
a.gal6.n,-4.57,0.162317386,smoothed
a.gal6.n,-4.58,0.161733931,smoothed
a.gal6.n,-4.59,0.161151251,smoothed
a.gal6.n,-4.6,0.160569352,smoothed
a.gal6.n,-4.61,0.159988242,smoothed
a.gal6.n,-4.62,0.159407926,smoothed
a.gal6.n,-4.63,0.158828412,smoothed
a.gal6.n,-4.64,0.158249706,smoothed
a.gal6.n,-4.65,0.157671814,smoothed
a.gal6.n,-4.66,0.157094744,smoothed
a.gal6.n,-4.67,0.156518501,smoothed
a.gal6.n,-4.68,0.155943091,smoothed
a.gal6.n,-4.69,0.155368523,smoothed
a.gal6.n,-4.7,0.1547948,smoothed
a.gal6.n,-4.71,0.154221931,smoothed
a.gal6.n,-4.72,0.15364992,smoothed
a.gal6.n,-4.73,0.153078775,smoothed
a.gal6.n,-4.74,0.152508502,smoothed
a.gal6.n,-4.75,0.151939106,smoothed
a.gal6.n,-4.76,0.151370593,smoothed
a.gal6.n,-4.77,0.15080297,smoothed
a.gal6.n,-4.78,0.150236243,smoothed
a.gal6.n,-4.79,0.149670417,smoothed
a.gal6.n,-4.8,0.149105498,smoothed
a.gal6.n,-4.81,0.148541493,smoothed
a.gal6.n,-4.82,0.147978406,smoothed
a.gal6.n,-4.83,0.147416245,smoothed
a.gal6.n,-4.84,0.146855013,smoothed
a.gal6.n,-4.85,0.146294718,smoothed
a.gal6.n,-4.86,0.145735364,smoothed
a.gal6.n,-4.87,0.145176958,smoothed
a.gal6.n,-4.88,0.144619504,smoothed
a.gal6.n,-4.89,0.144063008,smoothed
a.gal6.n,-4.9,0.143507476,smoothed
a.gal6.n,-4.91,0.142952913,smoothed
a.gal6.n,-4.92,0.142399325,smoothed
a.gal6.n,-4.93,0.141846716,smoothed
a.gal6.n,-4.94,0.141295092,smoothed
a.gal6.n,-4.95,0.140744458,smoothed
a.gal6.n,-4.96,0.14019482,smoothed
a.gal6.n,-4.97,0.139646181,smoothed
a.gal6.n,-4.98,0.139098549,smoothed
a.gal6.n,-4.99,0.138551926,smoothed
a.gal6.n,-5,0.13800632,smoothed
a.gal6.n,-1,0.150980392,measured
a.gal6.n,-1.5,0.360784314,measured
a.gal6.n,-2.5,0.280392157,measured
a.gal6.n,-3.5,0.252941176,measured
a.gal6.n,-4.5,0.203921569,measured
a.gal6.n,0,0,measured
a.gal6.n,-0.5,0.492156863,measured
a.gal8.n,0,4.51E-05,smoothed
a.gal8.n,-0.01,6.08E-05,smoothed
a.gal8.n,-0.02,8.15E-05,smoothed
a.gal8.n,-0.03,1.09E-04,smoothed
a.gal8.n,-0.04,1.44E-04,smoothed
a.gal8.n,-0.05,1.90E-04,smoothed
a.gal8.n,-0.06,2.50E-04,smoothed
a.gal8.n,-0.07,3.26E-04,smoothed
a.gal8.n,-0.08,4.23E-04,smoothed
a.gal8.n,-0.09,5.47E-04,smoothed
a.gal8.n,-0.1,7.02E-04,smoothed
a.gal8.n,-0.11,8.97E-04,smoothed
a.gal8.n,-0.12,0.001139894,smoothed
a.gal8.n,-0.13,0.001440642,smoothed
a.gal8.n,-0.14,0.001811061,smoothed
a.gal8.n,-0.15,0.00226466,smoothed
a.gal8.n,-0.16,0.002816911,smoothed
a.gal8.n,-0.17,0.00348539,smoothed
a.gal8.n,-0.18,0.00428989,smoothed
a.gal8.n,-0.19,0.005252501,smoothed
a.gal8.n,-0.2,0.006397649,smoothed
a.gal8.n,-0.21,0.007752089,smoothed
a.gal8.n,-0.22,0.009344825,smoothed
a.gal8.n,-0.23,0.011206973,smoothed
a.gal8.n,-0.24,0.013371541,smoothed
a.gal8.n,-0.25,0.015873119,smoothed
a.gal8.n,-0.26,0.018747491,smoothed
a.gal8.n,-0.27,0.022031148,smoothed
a.gal8.n,-0.28,0.025760716,smoothed
a.gal8.n,-0.29,0.029972292,smoothed
a.gal8.n,-0.3,0.034700715,smoothed
a.gal8.n,-0.31,0.039978761,smoothed
a.gal8.n,-0.32,0.045836298,smoothed
a.gal8.n,-0.33,0.052299408,smoothed
a.gal8.n,-0.34,0.059389512,smoothed
a.gal8.n,-0.35,0.067122506,smoothed
a.gal8.n,-0.36,0.075507958,smoothed
a.gal8.n,-0.37,0.08454838,smoothed
a.gal8.n,-0.38,0.094238601,smoothed
a.gal8.n,-0.39,0.104565287,smoothed
a.gal8.n,-0.4,0.115506612,smoothed
a.gal8.n,-0.41,0.127032112,smoothed
a.gal8.n,-0.42,0.139102738,smoothed
a.gal8.n,-0.43,0.151671108,smoothed
a.gal8.n,-0.44,0.164681973,smoothed
a.gal8.n,-0.45,0.178072887,smoothed
a.gal8.n,-0.46,0.191775064,smoothed
a.gal8.n,-0.47,0.205714415,smoothed
a.gal8.n,-0.48,0.219812729,smoothed
a.gal8.n,-0.49,0.233988971,smoothed
a.gal8.n,-0.5,0.248160659,smoothed
a.gal8.n,-0.51,0.262245289,smoothed
a.gal8.n,-0.52,0.276161753,smoothed
a.gal8.n,-0.53,0.28983172,smoothed
a.gal8.n,-0.54,0.30318094,smoothed
a.gal8.n,-0.55,0.316140426,smoothed
a.gal8.n,-0.56,0.328647501,smoothed
a.gal8.n,-0.57,0.340646657,smoothed
a.gal8.n,-0.58,0.352090234,smoothed
a.gal8.n,-0.59,0.362938894,smoothed
a.gal8.n,-0.6,0.37316188,smoothed
a.gal8.n,-0.61,0.382737073,smoothed
a.gal8.n,-0.62,0.391650858,smoothed
a.gal8.n,-0.63,0.399897798,smoothed
a.gal8.n,-0.64,0.407480157,smoothed
a.gal8.n,-0.65,0.41440728,smoothed
a.gal8.n,-0.66,0.420694872,smoothed
a.gal8.n,-0.67,0.426364187,smoothed
a.gal8.n,-0.68,0.431441177,smoothed
a.gal8.n,-0.69,0.435955609,smoothed
a.gal8.n,-0.7,0.439940188,smoothed
a.gal8.n,-0.71,0.443429714,smoothed
a.gal8.n,-0.72,0.446460274,smoothed
a.gal8.n,-0.73,0.449068506,smoothed
a.gal8.n,-0.74,0.451290937,smoothed
a.gal8.n,-0.75,0.453163407,smoothed
a.gal8.n,-0.76,0.45472058,smoothed
a.gal8.n,-0.77,0.455995547,smoothed
a.gal8.n,-0.78,0.45701952,smoothed
a.gal8.n,-0.79,0.457821606,smoothed
a.gal8.n,-0.8,0.458428666,smoothed
a.gal8.n,-0.81,0.458865236,smoothed
a.gal8.n,-0.82,0.459153516,smoothed
a.gal8.n,-0.83,0.459313408,smoothed
a.gal8.n,-0.84,0.459362594,smoothed
a.gal8.n,-0.85,0.459316648,smoothed
a.gal8.n,-0.86,0.459189177,smoothed
a.gal8.n,-0.87,0.458991969,smoothed
a.gal8.n,-0.88,0.458735159,smoothed
a.gal8.n,-0.89,0.45842739,smoothed
a.gal8.n,-0.9,0.458075981,smoothed
a.gal8.n,-0.91,0.457687082,smoothed
a.gal8.n,-0.92,0.457265824,smoothed
a.gal8.n,-0.93,0.456816457,smoothed
a.gal8.n,-0.94,0.456342481,smoothed
a.gal8.n,-0.95,0.455846756,smoothed
a.gal8.n,-0.96,0.455331604,smoothed
a.gal8.n,-0.97,0.454798903,smoothed
a.gal8.n,-0.98,0.454250159,smoothed
a.gal8.n,-0.99,0.453686575,smoothed
a.gal8.n,-1,0.453109111,smoothed
a.gal8.n,-1.01,0.452518523,smoothed
a.gal8.n,-1.02,0.451915414,smoothed
a.gal8.n,-1.03,0.451300258,smoothed
a.gal8.n,-1.04,0.450673428,smoothed
a.gal8.n,-1.05,0.450035223,smoothed
a.gal8.n,-1.06,0.449385879,smoothed
a.gal8.n,-1.07,0.448725588,smoothed
a.gal8.n,-1.08,0.448054504,smoothed
a.gal8.n,-1.09,0.447372757,smoothed
a.gal8.n,-1.1,0.446680455,smoothed
a.gal8.n,-1.11,0.445977692,smoothed
a.gal8.n,-1.12,0.445264553,smoothed
a.gal8.n,-1.13,0.444541111,smoothed
a.gal8.n,-1.14,0.443807437,smoothed
a.gal8.n,-1.15,0.443063597,smoothed
a.gal8.n,-1.16,0.442309653,smoothed
a.gal8.n,-1.17,0.441545668,smoothed
a.gal8.n,-1.18,0.440771702,smoothed
a.gal8.n,-1.19,0.439987814,smoothed
a.gal8.n,-1.2,0.439194064,smoothed
a.gal8.n,-1.21,0.438390512,smoothed
a.gal8.n,-1.22,0.437577219,smoothed
a.gal8.n,-1.23,0.436754244,smoothed
a.gal8.n,-1.24,0.435921648,smoothed
a.gal8.n,-1.25,0.435079492,smoothed
a.gal8.n,-1.26,0.434227838,smoothed
a.gal8.n,-1.27,0.433366749,smoothed
a.gal8.n,-1.28,0.432496287,smoothed
a.gal8.n,-1.29,0.431616516,smoothed
a.gal8.n,-1.3,0.430727499,smoothed
a.gal8.n,-1.31,0.429829302,smoothed
a.gal8.n,-1.32,0.428921989,smoothed
a.gal8.n,-1.33,0.428005626,smoothed
a.gal8.n,-1.34,0.42708028,smoothed
a.gal8.n,-1.35,0.426146016,smoothed
